id,fecha,vehicle_id,monto,tipo,motivo,categoria_real,comentarios,texto_normalizado,sugerencia_tipo_gasto,sugerencia_subtipo_gasto
b572862b-2103-461a-9ff4-0e5b74ffd6eb,2020-11-30,16,270,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,ARREGLO VERSA 16 PECHY · Excel GASTOS fila 149 [origen gastos_caja id=146],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | arreglo versa 16 pechy · excel gastos fila 149 [origen gastos_caja id=146] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
fb2b3366-b216-4376-a1c3-fb8573a01278,2020-12-03,11,475,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 11 · Excel GASTOS fila 158 [origen gastos_caja id=155],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 11 · excel gastos fila 158 [origen gastos_caja id=155] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
86c19a81-9dd4-4fb8-b65a-b621b180327c,2020-12-03,10,225,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 10 · Excel GASTOS fila 160 [origen gastos_caja id=157],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 10 · excel gastos fila 160 [origen gastos_caja id=157] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
6c4d8970-248a-4788-8760-59ea62d0039d,2020-12-03,12,675,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 12 · Excel GASTOS fila 161 [origen gastos_caja id=158],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 12 · excel gastos fila 161 [origen gastos_caja id=158] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
3821dbb5-e710-4fd4-a99b-ea6956378927,2021-10-18,18,150,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,versa 18 1 inyector · Excel GASTOS fila 378 [origen gastos_caja id=373],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 18 1 inyector · excel gastos fila 378 [origen gastos_caja id=373] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
a6ef0b2e-1cd1-4fcf-8c9c-4e34541a63a4,2021-11-03,11,730,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,rio 11 arreglo motor · Excel GASTOS fila 383 [origen gastos_caja id=378],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 11 arreglo motor · excel gastos fila 383 [origen gastos_caja id=378] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
f34860c9-7dbd-40a9-8973-a713a2b49aa8,2022-02-03,11,250,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,rio 11 arreglo motor · Excel GASTOS fila 465 [origen gastos_caja id=458],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 11 arreglo motor · excel gastos fila 465 [origen gastos_caja id=458] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
f258d393-daac-430f-bacf-028fbb46cfc6,2022-02-03,24,3700,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,INSTALACION GAS VERSA 24 CON HENRRY · Excel GASTOS fila 467 [origen gastos_caja id=460],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | instalacion gas versa 24 con henrry · excel gastos fila 467 [origen gastos_caja id=460] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
1e0cf318-090c-405f-a92b-1bc7c6fc6784,2022-03-07,15,240,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,SOPORTE DE MOTOR YARIS 15 · Excel GASTOS fila 499 [origen gastos_caja id=492],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | soporte de motor yaris 15 · excel gastos fila 499 [origen gastos_caja id=492] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
0abd2aea-7d55-49ed-a1f8-d5e70f245f0a,2022-03-26,26,60,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 26 MAMPARA · Excel GASTOS fila 532 [origen gastos_caja id=525],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 26 mampara · excel gastos fila 532 [origen gastos_caja id=525] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
06305368-aaf8-4e12-9014-bd6f14c533bc,2022-03-15,17,160,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 17 OJO CHINO PECHY · Excel GASTOS fila 547 [origen gastos_caja id=540],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 17 ojo chino pechy · excel gastos fila 547 [origen gastos_caja id=540] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
095c4d3e-169f-416a-804b-625edbf4645d,2022-04-18,12,150,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 12 ARREGLO RADIO · Excel GASTOS fila 570 [origen gastos_caja id=563],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 12 arreglo radio · excel gastos fila 570 [origen gastos_caja id=563] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
9be03456-6d64-4d9d-9f30-28974a5989df,2022-04-25,16,300,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,versa 16 radio cambio · Excel GASTOS fila 583 [origen gastos_caja id=576],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 16 radio cambio · excel gastos fila 583 [origen gastos_caja id=576] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
9d1e3fda-928f-46db-b6f8-f7a51efd56f0,2022-05-03,17,70,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,versa 17 arreglo luna trasera · Excel GASTOS fila 593 [origen gastos_caja id=586],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 17 arreglo luna trasera · excel gastos fila 593 [origen gastos_caja id=586] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
bd1f758f-015e-49a5-b016-74f4e3556682,2022-05-20,15,220,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,YARIS 15 HENRY LIMPIEZA CONDUCTORS DE REFRIGERACION + INYECTORES NUEVOS + REGULACION · Excel GASTOS fila 623 [origen gastos_caja id=616],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | yaris 15 henry limpieza conductors de refrigeracion + inyectores nuevos + regulacion · excel gastos fila 623 [origen gastos_caja id=616] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
014f07a3-74ae-4baf-bbf7-96b6e4f8ad60,2022-05-20,15,90,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,YARIS 15 INTALACION TERMOSTATO Y TERMOSTATO · Excel GASTOS fila 624 [origen gastos_caja id=617],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | yaris 15 intalacion termostato y termostato · excel gastos fila 624 [origen gastos_caja id=617] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
bbf4d467-08b1-43ba-b285-a012f23134b0,2022-11-03,31,300,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 31 MOTOR VENTILADOR NUEVO MAS RELAY ORIGINAL MAS SERVICIO Y ESCANEO · Excel GASTOS fila 869 [origen gastos_caja id=861],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 31 motor ventilador nuevo mas relay original mas servicio y escaneo · excel gastos fila 869 [origen gastos_caja id=861] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
ed1d9b19-6120-401b-9d91-ae3832c8fab7,2022-11-03,11,360,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 11 1/4 FRACCIONAMEINTO PECHY MOTOR · Excel GASTOS fila 870 [origen gastos_caja id=862],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 11 1/4 fraccionameinto pechy motor · excel gastos fila 870 [origen gastos_caja id=862] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
0040194a-914d-4d37-863c-216290b5449b,2022-06-03,22,20,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 22 GAS ENTREGA · Excel GASTOS fila 663 [origen gastos_caja id=656],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 22 gas entrega · excel gastos fila 663 [origen gastos_caja id=656] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
f7c7171d-3751-48ad-bbc7-35df67db0616,2022-06-03,20,100,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 20 MICA FARO · Excel GASTOS fila 672 [origen gastos_caja id=665],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 20 mica faro · excel gastos fila 672 [origen gastos_caja id=665] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,accesorios
01783f22-a622-4c51-8c24-756062392d4a,2022-07-04,28,20,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,limpieza aros versa 28 · Excel GASTOS fila 712 [origen gastos_caja id=705],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | limpieza aros versa 28 · excel gastos fila 712 [origen gastos_caja id=705] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
1468c2d4-f8c2-4865-ad32-0352833ce723,2022-10-27,15,70,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,YARIS 15 CONTROL ALARMA  Y MADULO · Excel GASTOS fila 860 [origen gastos_caja id=852],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | yaris 15 control alarma y madulo · excel gastos fila 860 [origen gastos_caja id=852] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
aa687e67-0d7f-4d01-a3a8-61ab8672464b,2022-10-27,11,40,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 11 REGULACION GAS · Excel GASTOS fila 861 [origen gastos_caja id=853],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 11 regulacion gas · excel gastos fila 861 [origen gastos_caja id=853] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
65862a9a-b641-4a29-9e70-3c24e1aa9b7a,2023-02-08,16,150,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 16 RODAJE TRASERO · Excel GASTOS fila 1080 [origen gastos_caja id=1070],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 16 rodaje trasero · excel gastos fila 1080 [origen gastos_caja id=1070] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
83ab0c03-1847-4ff2-8753-ee318934ea7a,2022-11-03,30,190,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 30 PASTILLSA DELANTERAS MAS SERVICIOS A 4 RUEDAS · Excel GASTOS fila 877 [origen gastos_caja id=869],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 30 pastillsa delanteras mas servicios a 4 ruedas · excel gastos fila 877 [origen gastos_caja id=869] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
0707b141-f612-4bd1-bde3-03adbb80fd6e,2022-11-17,16,60,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,pestillos versa 16 arreglo puerta atrasera lado  izquierdo · Excel GASTOS fila 919 [origen gastos_caja id=911],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | pestillos versa 16 arreglo puerta atrasera lado izquierdo · excel gastos fila 919 [origen gastos_caja id=911] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
a66a9b25-69fb-42d6-9eec-0a12b3ccf748,2022-12-04,11,360,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 11 2/4 ARREGLO MTOOR HENRY PECHY · Excel GASTOS fila 942 [origen gastos_caja id=934],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 11 2/4 arreglo mtoor henry pechy · excel gastos fila 942 [origen gastos_caja id=934] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
2c7caada-604c-4ff8-9bd4-a76997680fa9,2022-12-04,19,65,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 19 ARREGLO MICA FARO Y PLUMILLAS · Excel GASTOS fila 950 [origen gastos_caja id=942],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 19 arreglo mica faro y plumillas · excel gastos fila 950 [origen gastos_caja id=942] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,accesorios
10bd99ea-e097-492b-8a5e-f9ea32fd52ad,2022-12-04,19,90,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 19 A/C LIMPIEZA TUBERIAS · Excel GASTOS fila 951 [origen gastos_caja id=943],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 19 a/c limpieza tuberias · excel gastos fila 951 [origen gastos_caja id=943] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,aire_acondicionado
0d2db866-d8b2-4689-ab1c-02764af9be34,2022-12-04,16,60,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 16 ARREGLO SOPORTE  GUMER · Excel GASTOS fila 960 [origen gastos_caja id=952],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 16 arreglo soporte gumer · excel gastos fila 960 [origen gastos_caja id=952] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
8089b525-0da6-4710-914c-92f9e5650bae,2023-01-06,11,363,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 11 CUOTA 3/4 MOTOR · Excel GASTOS fila 989 [origen gastos_caja id=980],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 11 cuota 3/4 motor · excel gastos fila 989 [origen gastos_caja id=980] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
120fcf9a-883f-4eaa-b443-3ab3a1a0b07d,2023-01-06,10,200,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 10 CUOTA 1/5 MOTOR · Excel GASTOS fila 990 [origen gastos_caja id=981],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 10 cuota 1/5 motor · excel gastos fila 990 [origen gastos_caja id=981] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
90718685-65cd-48d2-ad7e-336c61ec9ded,2023-01-06,23,366,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 23 CUOTA 1/5 MOTOR · Excel GASTOS fila 991 [origen gastos_caja id=982],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 23 cuota 1/5 motor · excel gastos fila 991 [origen gastos_caja id=982] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
78819157-d43e-4358-9004-685cafcfa366,2023-02-02,11,363,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 11 CUOTA 4/4 MOTOR · Excel GASTOS fila 1037 [origen gastos_caja id=1027],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 11 cuota 4/4 motor · excel gastos fila 1037 [origen gastos_caja id=1027] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
65610880-9445-42a5-bbf5-62f0445f2db6,2023-02-02,10,200,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 10 CUOTA 2/5 MOTOR · Excel GASTOS fila 1038 [origen gastos_caja id=1028],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 10 cuota 2/5 motor · excel gastos fila 1038 [origen gastos_caja id=1028] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
7227c490-73db-446f-9b05-87d3a76bd8ee,2023-02-02,23,366,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 23 CUOTA 2/5 MOTOR · Excel GASTOS fila 1039 [origen gastos_caja id=1029],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 23 cuota 2/5 motor · excel gastos fila 1039 [origen gastos_caja id=1029] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
366b3617-e997-4e3c-99b1-76e39e545fa5,2023-02-02,13,80,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 13 RECARGA AGS A/C · Excel GASTOS fila 1054 [origen gastos_caja id=1044],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 13 recarga ags a/c · excel gastos fila 1054 [origen gastos_caja id=1044] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,aire_acondicionado
b31fa265-f4b1-4d9c-a9ca-99b7ce797d30,2023-02-02,36,50,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 36 ASENTADA DE MOTOR · Excel GASTOS fila 1062 [origen gastos_caja id=1052],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 36 asentada de motor · excel gastos fila 1062 [origen gastos_caja id=1052] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
10d4e39a-5eff-49d5-b946-e77e7ce3f1f3,2023-03-02,10,200,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 10 CUOTA 3/5 MOTOR · Excel GASTOS fila 1111 [origen gastos_caja id=1101],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 10 cuota 3/5 motor · excel gastos fila 1111 [origen gastos_caja id=1101] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
0605323c-abc6-417a-af19-de020617cbd4,2023-03-02,23,366,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 23 CUOTA 3/5 MOTOR · Excel GASTOS fila 1112 [origen gastos_caja id=1102],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 23 cuota 3/5 motor · excel gastos fila 1112 [origen gastos_caja id=1102] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
6fb7c474-8ee4-4bde-814d-af4d6af2e282,2023-03-02,25,30,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 25 FRENOS REGULACION · Excel GASTOS fila 1123 [origen gastos_caja id=1113],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 25 frenos regulacion · excel gastos fila 1123 [origen gastos_caja id=1113] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,frenos
a4d209b0-0c37-413d-b1d8-3b96e852bd86,2023-03-08,19,170,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 19 1/4 KIT EMBREGUE · Excel GASTOS fila 1141 [origen gastos_caja id=1131],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 19 1/4 kit embregue · excel gastos fila 1141 [origen gastos_caja id=1131] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
c88841be-4018-4b64-8ef6-a1dc571e9e1b,2023-03-08,23,50,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 23 FRENOS · Excel GASTOS fila 1145 [origen gastos_caja id=1135],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 23 frenos · excel gastos fila 1145 [origen gastos_caja id=1135] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,frenos
0ce6c021-c365-4c3b-ae08-7e72cc51ae86,2023-03-24,16,350,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,2 LLANATS NUEVAS VERSA 16 · Excel GASTOS fila 1152 [origen gastos_caja id=1142],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | 2 llanats nuevas versa 16 · excel gastos fila 1152 [origen gastos_caja id=1142] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
5edadcac-79bf-4766-8966-328dbdf7482e,2023-04-05,10,200,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 10 4/5 CUOTAS MOTOR · Excel GASTOS fila 1160 [origen gastos_caja id=1150],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 10 4/5 cuotas motor · excel gastos fila 1160 [origen gastos_caja id=1150] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
5077d49e-6833-4e67-9c36-a4096b013ba2,2023-04-05,23,360,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 23 4/5 CUOTAS MOTOR · Excel GASTOS fila 1161 [origen gastos_caja id=1151],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 23 4/5 cuotas motor · excel gastos fila 1161 [origen gastos_caja id=1151] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
83f6f0b9-a030-4839-87bb-0f27bf40280d,2023-04-05,13,245,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 13 2/4 CULATA  CUOTAS · Excel GASTOS fila 1164 [origen gastos_caja id=1154],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 13 2/4 culata cuotas · excel gastos fila 1164 [origen gastos_caja id=1154] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
d8322fe3-6cd9-40fd-b1cb-5f784c3e60e5,2023-04-05,35,35,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,ASIENTO ARREGLO PILOTO VERSA 35 · Excel GASTOS fila 1210 [origen gastos_caja id=1200],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | asiento arreglo piloto versa 35 · excel gastos fila 1210 [origen gastos_caja id=1200] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
c599fa51-8708-4915-881c-2e789a576bea,2023-05-04,10,200,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 10 5/5 CUOTAS MOTOR · Excel GASTOS fila 1246 [origen gastos_caja id=1236],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 10 5/5 cuotas motor · excel gastos fila 1246 [origen gastos_caja id=1236] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
e360fe7d-bf80-456a-afc4-597e5923ae09,2023-05-04,23,360,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,VERSA 23 5/5 CUOTAS MOTOR · Excel GASTOS fila 1247 [origen gastos_caja id=1237],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | versa 23 5/5 cuotas motor · excel gastos fila 1247 [origen gastos_caja id=1237] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
bc0d1bb4-e2ba-4714-b72a-d7046766e3f8,2023-05-04,13,245,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 13 3/4 CULATA  CUOTAS · Excel GASTOS fila 1250 [origen gastos_caja id=1240],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 13 3/4 culata cuotas · excel gastos fila 1250 [origen gastos_caja id=1240] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
8b60026b-ba2b-4cec-8684-80a397eebfcb,2023-06-04,10,40,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 10 CABLEADO DIRECCIONAL · Excel GASTOS fila 1311 [origen gastos_caja id=1301],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 10 cableado direccional · excel gastos fila 1311 [origen gastos_caja id=1301] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
d4c0a7ed-bd5b-4c8b-90ef-707fecc450d4,2023-06-04,10,25,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 10 PLUMILlas limpia vidrio · Excel GASTOS fila 1332 [origen gastos_caja id=1322],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 10 plumillas limpia vidrio · excel gastos fila 1332 [origen gastos_caja id=1322] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
a609c5cf-4330-4670-8ba7-d4c828398762,2023-06-04,13,245,OTROS GASTOS,OTROS PROVISIONALES,GASTOS_CAJA_UNIDAD,RIO 13 4/4 CULATA PECHY · Excel GASTOS fila 1337 [origen gastos_caja id=1327],otros gastos | otros provisionales | gastos_provisionales | otros provisionales | rio 13 4/4 culata pechy · excel gastos fila 1337 [origen gastos_caja id=1327] | gastos_caja_unidad | efectivo | traslado desde gastos_caja (script mover_gastos_caja_a_vehiculo),operativo_vehiculo,motor
